,product_id,item_price,total_amount,payment_status,price_label
784,34822,135477,143766,Success,low price
785,55333,534452,544452,Success,high price
786,5115,466094,476094,Success,high price
787,28583,167709,670836,Success,low price
788,50724,202109,196759,Success,middle price
789,35556,268109,273109,Success,middle price
790,6451,192576,202576,Success,middle price
791,37477,206834,423668,Success,middle price
792,35675,294791,2663119,Success,middle price
793,58452,461265,4554481,Success,high price
794,17051,273219,4554481,Success,middle price
795,34119,314221,4554481,Success,middle price
796,43710,194227,4554481,Success,middle price
797,53417,434529,4554481,Success,high price
798,46500,447426,4554481,Success,high price
799,44913,210202,4554481,Success,middle price
800,42394,529626,4554481,Success,high price
801,2248,321423,315984,Success,middle price
802,58732,126102,733972,Success,low price
803,15766,400050,733972,Success,high price
804,4172,206008,733972,Success,middle price
805,16134,228944,228944,Success,middle price
806,52822,80391,90391,Success,low price
807,23768,89039,95245,Success,low price
808,55158,226079,236079,Success,middle price
810,6618,244142,259142,Success,middle price
811,55380,178401,188401,Success,low price
812,25320,239210,3107502,Success,middle price
813,43168,305679,3107502,Success,middle price
814,12721,114781,3107502,Success,low price
816,10724,185197,3107502,Success,middle price
817,8831,497833,3107502,Success,high price
818,14452,311257,3107502,Success,middle price
819,51526,326970,3107502,Success,middle price
820,17217,374604,3107502,Success,high price
821,14560,282887,282887,Success,middle price
822,33970,284067,294067,Success,middle price
823,37556,133551,670083,Success,low price
824,3972,322771,670083,Success,middle price
825,45210,203761,670083,Success,middle price
826,30845,237443,245229,Success,middle price
827,40320,121480,111007,Success,low price
828,38557,275563,285563,Success,middle price
829,42998,327030,923663,Success,middle price
830,20147,222189,923663,Success,middle price
831,3532,198491,923663,Success,middle price
832,54644,170092,923663,Success,low price
833,37221,247045,257045,Success,middle price
834,33625,544558,554558,Success,high price
835,53477,131777,146777,Success,low price
836,48651,299568,294709,Success,middle price
837,36523,240643,240643,Success,middle price
838,28654,185833,615033,Success,middle price
839,16358,243297,615033,Success,middle price
840,15269,338777,348777,Success,high price
841,36273,64649,66254,Success,low price
842,50962,144490,154490,Success,low price
843,31876,339565,349565,Success,high price
844,4777,312993,322993,Success,middle price
845,47311,652331,1054206,Success,high price
846,40614,391875,1054206,Success,high price
847,28987,362928,372928,Success,high price
848,13392,178546,1267067,Success,low price
849,29451,279485,1267067,Success,middle price
850,4914,157920,1267067,Success,low price
851,31832,191114,1267067,Success,middle price
852,57508,180517,1267067,Success,low price
853,18576,99967,99967,Success,low price
854,3418,270237,271565,Success,middle price
855,31590,214733,715906,Success,middle price
856,37186,278330,715906,Success,middle price
857,5124,228475,715906,Success,middle price
858,4590,248190,254687,Success,middle price
859,26535,180502,5117965,Success,low price
860,12149,548104,5117965,Success,high price
861,8310,144526,577900,Success,low price
862,11788,358777,362290,Success,high price
863,3740,170162,170162,Success,low price
864,8466,191538,241538,Success,middle price
865,43502,198679,198679,Success,middle price
866,47593,120223,263486,Failed,low price
867,16353,346909,1208784,Success,high price
868,34907,252483,1208784,Success,middle price
869,30781,193202,208735,Success,middle price
870,32446,293146,884990,Success,middle price
871,25479,208760,1675080,Success,middle price
872,2110,306221,306221,Success,middle price
873,57484,103373,522352,Success,low price
874,42961,205722,209326,Success,middle price
875,35449,189985,373440,Success,middle price
876,1697,301108,3924404,Success,middle price
877,18968,406013,1240092,Success,high price
878,46717,141333,151333,Success,low price
880,32818,196786,916781,Success,middle price
881,51267,132642,916781,Success,low price
882,56414,372016,379050,Success,high price
883,6102,80244,95244,Success,low price
884,57310,173981,183981,Success,low price
885,10345,164948,174948,Success,low price
886,29557,148387,149446,Success,low price
887,26697,389727,385011,Success,high price
889,15193,176069,1059103,Success,low price
890,42600,191631,766524,Success,middle price
891,8710,302704,620408,Success,middle price
892,46423,475069,2622506,Success,high price
893,14742,203133,2622506,Success,middle price
894,57213,102951,2622506,Success,low price
895,19154,221482,2622506,Success,middle price
896,16929,330997,2622506,Success,middle price
897,8694,337649,2622506,Success,high price
898,26815,144281,2622506,Success,low price
899,56143,220045,2622506,Success,middle price
900,20926,146854,1498486,Success,low price
901,48846,221736,1498486,Success,middle price
902,46049,174662,713648,Success,low price
903,15255,180488,4352386,Success,low price
904,49699,308354,4352386,Success,middle price
905,39028,129507,4352386,Success,low price
906,58144,199773,4352386,Success,middle price
907,46123,289118,4352386,Success,middle price
908,33391,163478,4352386,Success,low price
909,33020,277228,292228,Success,middle price
910,15134,275439,285439,Success,middle price
911,59998,125043,175043,Success,low price
912,21411,116479,126479,Success,low price
913,52884,120369,130369,Success,low price
914,40196,190294,768743,Success,middle price
915,37633,199137,845557,Success,middle price
916,54119,318210,845557,Success,middle price
917,35424,323741,652612,Success,middle price
918,52331,236727,246727,Success,middle price
919,21276,220318,220318,Success,middle price
920,15579,388490,1843645,Success,high price
921,55232,211333,1843645,Success,middle price
922,36510,155597,165597,Success,low price
923,39466,198779,205471,Success,middle price
924,18574,261435,692753,Success,middle price
925,56665,421318,692753,Success,high price
926,43779,157706,167706,Success,low price
927,14870,358454,373454,Success,high price
928,58873,143699,182136,Success,low price
929,43561,219510,224510,Success,middle price
930,28350,98363,108363,Success,low price
931,43500,197240,207240,Success,middle price
932,46190,345799,355799,Success,high price
933,41677,320675,327041,Success,middle price
934,48454,79271,404570,Success,low price
935,57765,160423,670156,Success,low price
936,17050,144743,670156,Success,low price
937,28554,191683,670156,Success,middle price
938,57493,167786,670156,Success,low price
939,33861,139698,279396,Success,low price
940,18451,494134,988268,Success,high price
941,53655,147221,689279,Success,low price
942,11424,532058,689279,Success,high price
943,9503,234902,234902,Success,middle price
944,17129,264904,2129232,Success,middle price
945,57127,353644,353441,Success,high price
946,44779,445437,460437,Success,high price
947,54041,254380,773140,Success,middle price
948,51799,224954,231829,Success,middle price
949,37056,162489,169243,Success,low price
950,49520,400916,410916,Success,high price
951,6889,305724,305724,Success,middle price
952,47283,376642,381642,Success,high price
953,39104,479433,483582,Success,high price
954,52906,396026,406026,Success,high price
955,22169,270822,317771,Success,middle price
956,44664,125171,125171,Success,low price
957,47418,148857,403735,Success,low price
958,59218,75550,403735,Success,low price
959,56718,174328,403735,Success,low price
960,38806,95320,101912,Success,low price
961,22485,344057,354057,Success,high price
962,37966,263603,532629,Success,middle price
963,33617,262436,532629,Success,middle price
964,57993,126441,151441,Success,low price
965,43835,250242,4789235,Success,middle price
966,27747,184245,4789235,Success,middle price
967,32298,186323,4789235,Success,middle price
968,51368,421799,4789235,Success,high price
969,35102,297640,4789235,Success,middle price
970,47142,220890,4789235,Success,middle price
971,20305,305038,4789235,Success,middle price
972,10078,205530,4789235,Success,middle price
973,2402,447533,4789235,Success,high price
974,6831,134341,4789235,Success,low price
975,57027,240084,4789235,Success,middle price
976,2511,68608,4789235,Success,low price
977,57888,156582,4789235,Success,low price
978,54002,332948,4789235,Success,middle price
979,5604,307214,4789235,Success,middle price
980,14163,178693,4789235,Success,low price
981,35546,175629,4789235,Success,low price
982,3457,371347,381347,Success,high price
983,58640,461026,2299133,Success,high price
984,24314,152983,2299133,Success,low price
986,36474,263696,2299133,Success,middle price
987,13796,342960,2299133,Success,high price
988,13651,285439,2299133,Success,middle price
989,33891,255761,2299133,Success,middle price
990,51410,268019,804057,Success,middle price
991,19769,111135,249983,Success,low price
992,27116,133848,249983,Success,low price
993,44864,142436,477308,Success,low price
995,21640,229454,229454,Success,middle price
996,15700,196166,206166,Success,middle price
997,10376,154590,154590,Success,low price
998,50629,266610,272755,Success,middle price
999,22987,408823,418823,Success,high price
1000,13903,260055,268107,Success,middle price
1001,27013,484611,491502,Success,high price
1002,57914,216272,442544,Success,middle price
1003,45764,176303,176303,Success,low price
1004,25678,206685,210267,Success,middle price
1005,55186,204266,413532,Success,middle price
1007,12801,364804,727742,Success,high price
1008,40969,350591,727742,Success,high price
1009,8083,134391,134391,Success,low price
1010,55184,191487,201487,Success,middle price
1011,15530,93440,383760,Success,low price
1012,37694,76305,79686,Success,low price
1013,13971,110134,942023,Success,low price
1015,7498,213500,942023,Success,middle price
1016,14026,368663,942023,Success,high price
1017,6987,323467,333467,Success,middle price
1018,58181,142786,152786,Success,low price
1019,54569,148744,2043714,Success,low price
1020,18013,317205,2043714,Success,middle price
1021,54529,190702,2043714,Success,middle price
1022,11910,459021,2043714,Success,high price
1023,22325,105487,127683,Success,low price
1024,5279,495782,510782,Success,high price
1025,53132,257167,267167,Success,middle price
1026,38663,197894,816576,Success,middle price
1027,21905,130675,140675,Success,low price
1028,34982,267151,743217,Success,middle price
1029,45871,215649,743217,Success,middle price
1030,22143,250417,743217,Success,middle price
1031,26997,251255,256255,Success,middle price
1032,49306,485871,2493467,Success,high price
1033,7831,251906,2493467,Success,middle price
1034,3351,238929,2493467,Success,middle price
1035,28625,252351,2493467,Success,middle price
1036,55830,167727,182727,Success,low price
1037,2268,138642,235914,Success,low price
1038,32282,90841,235914,Success,low price
1039,13416,376592,377246,Success,high price
1040,25179,616708,624096,Success,high price
